"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"Target","Target ID","Target Subunit IDs","Target Gene Symbol","Target UniProt ID","Target Ensembl Gene ID","Target Ligand","Target Ligand ID","Target Ligand Subunit IDs","Target Ligand Gene Symbol","Target Ligand UniProt ID","Target Ligand Ensembl Gene ID","Target Ligand PubChem SID","Target Species","Ligand ID","Ligand","Ligand Type","Ligand Subunit IDs","Ligand Gene Symbol","Ligand Species","Ligand PubChem SID","Approved","Type","Action","Action comment","Selectivity","Endogenous","Primary Target","concentration Range","Affinity Units","Affinity High","Affinity Median","Affinity Low","Original Affinity Units","Original Affinity Low nm","Original Affinity Median nm","Original Affinity High nm","Original Affinity Relation","Assay Description","Receptor Site","Ligand Context","PubMed ID"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30875","ENSMUSG00000047904",,"",,,,,"","Mouse","2051","seglitide","Peptide",,,,"135652292","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","9.899999618530273","","7.099999904632568","-","","","","=","","","","9600011"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2051","seglitide","Peptide",,,,"135652292","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","9.300000190734863","","-","","","","=","","","","9600011"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","5634","SiFA-Asn(AcNH-&beta;-Glc)-PEG-Tyr<sup>3</sup>-octreotate","Peptide",,,,"178102263","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","8.479999542236328","","IC50","","3.299999952316284","","=","","","","21082773"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","5633","SiFA-Asn(AcNH-&beta;-Glc)-Tyr<sup>3</sup>-octreotate","Peptide",,,,"178102262","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","8.359999656677246","","IC50","","4.400000095367432","","=","","","","21082773"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30875","ENSMUSG00000047904",,"",,,,,"","Mouse","2019","SRIF-14","Peptide",,"SST|Sst|Sst","Human|Mouse|Rat","135651886","false","Agonist","Full agonist","","Not Determined","true","false","","pKi","9.600000381469727","","8.800000190734863","-","","","","=","","","","9600011"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2019","SRIF-14","Peptide",,"SST|Sst|Sst","Human|Mouse|Rat","135651886","false","Agonist","Full agonist",,,"true","false","","pKi","10.5","","8.9",,"","","",,,,,"9784130|8769372|9650799|10598788|15333679|7988476|11520208|9724791|9652348"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2019","SRIF-14","Peptide",,"SST|Sst|Sst","Human|Mouse|Rat","135651886","false","Agonist","Full agonist","","Not Determined","true","false","","pKi","","8.800000190734863","","-","","","","=","","","","9600011"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2020","SRIF-28","Peptide",,"SST|Sst|Sst","Human|Mouse|Rat","135651887","false","Agonist","Full agonist","","Not Determined","true","false","","pKi","","8.800000190734863","","-","","","","=","","","","9600011"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30875","ENSMUSG00000047904",,"",,,,,"","Mouse","2020","SRIF-28","Peptide",,"SST|Sst|Sst","Human|Mouse|Rat","135651887","false","Agonist","Full agonist","","Not Determined","true","false","","pIC50","9.5","","9.0","-","","","","=","","","","9600011"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2020","SRIF-28","Peptide",,"SST|Sst|Sst","Human|Mouse|Rat","135651887","false","Agonist","Full agonist",,,"true","false","","pKi","10.2","","8.4",,"","","",,,,,"8769372|9650799|10598788|15333679|7988476|9652348"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2063","[<sup>111</sup>In]DOTA-BOC-ATE","Peptide",,,,"135652213","false","Agonist","Full agonist",,,"false","false","","pIC50","","8.8","",,"","","",,,,,"15709181"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2045","[<sup>111</sup>In]DOTA-NOC","Peptide",,,,"135652214","false","Agonist","Full agonist",,,"false","false","","pIC50","","8.5","",,"","","",,,,,"12937948"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2064","[<sup>111</sup>In]DOTA-NOC-ATE","Peptide",,,,"135652215","false","Agonist","Full agonist",,,"false","false","","pIC50","","8.7","",,"","","",,,,,"15709181"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2056","[<sup>111</sup>In,<sup>90</sup>Y]DOTA-LAN","Peptide",,,,"135652640","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","7.599999904632568","","-","","","","=","","","","12937948"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2057","[<sup>111</sup>In,<sup>90</sup>Y]DOTA-NOC","Peptide",,,,"135652641","false","Agonist","Full agonist",,,"false","false","","pIC50","","8.4","",,"","","",,,,,"12937948"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2058","[<sup>111</sup>In,<sup>90</sup>Y]DOTA-OC","Peptide","5538",,,"135652642","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","7.699999809265137","","-","","","","=","","","","12937948"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2059","[<sup>111</sup>In,<sup>90</sup>Y]DOTA-TOC","Peptide",,,,"135652643","false","Agonist","Full agonist",,,"false","false","","pIC50","","7.9","",,"","","",,,,,"12937948"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","3772","[<sup>125</sup>I]BIM23027","Peptide",,,,"178100622","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","9.699999809265137","","IC50","","0.2199999988079071","","=","","","","9121614"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2022","[<sup>125</sup>I]CGP 23996","Peptide",,,,"135652502","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","","9.800000190734863","","-","","","","=","","","","10598788|9652348"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2023","[<sup>125</sup>I]LTT-SRIF-28","Peptide",,,,"135652528","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","9.34000015258789","","9.020000457763672","Kd","0.949999988079071","","0.46000000834465027","=","","","","6114372|6125148"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2023","[<sup>125</sup>I]LTT-SRIF-28","Peptide",,,,"135652528","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","10.0","","9.9","-","","","","=","","","","9784130|9650799|9652348"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30875","ENSMUSG00000047904",,"",,,,,"","Mouse","2061","[<sup>125</sup>I]MK-678","Peptide",,,,"135652531","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","","9.600000381469727","","-","","","","=","","","","8100350"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2024","[<sup>125</sup>I]Tyr<sup>10</sup>-CST14","Peptide",,,,"135652562","false","Agonist","Full agonist",,,"false","false","","pKd","","9.4","",,"","","",,,,,"9650799|10598788"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30875","ENSMUSG00000047904",,"",,,,,"","Mouse","2060","[<sup>125</sup>I]Tyr<sup>11</sup>-SRIF-14","Peptide",,,,"135652578","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","","9.199999809265137","","-","","","","=","","","","8769370"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2060","[<sup>125</sup>I]Tyr<sup>11</sup>-SRIF-14","Peptide",,,,"135652578","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","","8.960000038146973","","Kd","","1.090000033378601","","=","","","","6125148"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2062","[<sup>125</sup>I]Tyr<sup>3</sup> SMS 201-995","Peptide",,,,"135652566","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","","9.899999618530273","","Kd","","0.12999999523162842","","=","","","","10598788|9652348"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2062","[<sup>125</sup>I]Tyr<sup>3</sup> SMS 201-995","Peptide",,,,"135652566","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","8.89","","IC50","","1.3","","=","","","","11807604"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2062","[<sup>125</sup>I]Tyr<sup>3</sup> SMS 201-995","Peptide",,,,"135652566","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","","9.539999961853027","","Kd","","0.28999999165534973","","=","","","","2859510"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","5630","[<sup>125</sup>I][Tyr<sup>3</sup>,Thr<sup>8</sup>]octreotide","Peptide",,,,"178102259","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","9.33","","IC50","","0.47","","=","","","","11807604"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","5628","[<sup>67</sup>Ga]NODAGA-[Tyr<sup>3</sup>]octreotide","Peptide",,,,"178102258","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","8.460000038146973","","IC50","","3.5","","=","","","","12009943"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30875","ENSMUSG00000047904",,"",,,,,"","Mouse","2054","vapreotide","Peptide",,,,"135652433","true","Agonist","Full agonist","","Not Determined","false","false","","pKi","9.199999809265137","","6.099999904632568","-","","","","=","","","","9600011"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2054","vapreotide","Peptide",,,,"135652433","true","Agonist","Full agonist","","Not Determined","false","true","","pKi","10.100000381469727","","8.300000190734863","-","","","","=","","","","8769372|7988476"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2054","vapreotide","Peptide",,,,"135652433","true","Agonist","Full agonist","","Not Determined","false","false","","pKi","","9.100000381469727","","-","","","","=","","","","9600011"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","5641","Y-KE88","Peptide",,,,"178102269","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","8.0","","IC50","","9.899999618530273","","=","","","","18381940"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2013","KE 108","Peptide",,,,"135652241","false","Agonist","Partial agonist","","Not Determined","false","false","","pEC50","","7.630000114440918","","EC50","","23.600000381469727","","=","","","","21493671"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2050","L-779,976","Synthetic organic",,,,"135650495","false","Agonist","Partial agonist","","Not Determined","false","false","","pEC50","","9.25","","EC50","","0.5600000023841858","","=","","","","15855408"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2018","pasireotide","Peptide",,,,"135652473","true","Agonist","Partial agonist","","Not Determined","false","false","","pEC50","","7.630000114440918","","EC50","","23.299999237060547","","=","","","","21493671"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2065","AC-178,335","Peptide",,,,"135651966","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","6.800000190734863","","-","","","","=","","","","9804621"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","5647","analog 30 [PMID:18543899]","Peptide",,,,"178102275","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","8.770000457763672","","IC50","","1.7000000476837158","","=","","","","18543899"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","5648","analog 31 [PMID:18543899]","Peptide",,,,"178102276","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","9.149999618530273","","IC50","","0.699999988079071","","=","","","","18543899"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","7763","analog 32 [PMID:18543899]","Peptide",,,,"223366096","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","8.920000076293945","","IC50","","1.2000000476837158","","=","","","","18543899"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","5646","analog 3 [PMID:18543899]","Peptide",,,,"178102274","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","9.119999885559082","","IC50","","0.75","","=","","","","18543899"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","5644","BASS antagonist","Peptide",,,,"178102272","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","9.52","","Ki","","0.3","","=","","","","8863814"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2026","BIM 23454","Peptide",,,,"135652040","false","Antagonist","Antagonist",,,"false","false","","pIC50","","7.5","",,"","","",,,,,"11897676"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2027","BIM 23627","Peptide",,,,"135652041","false","Antagonist","Antagonist","","Selective","false","false","","pIC50","","8.199999809265137","","-","","","","=","","","","11897676"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","5645","DOTA-BASS","Peptide",,,,"178102273","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","8.819999694824219","","IC50","","1.5","","=","","","","18543899"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","10113","DOTA-<sub>JR11</sub>","Peptide",,,,"381118823","false","Antagonist","Antagonist","","Selective","false","false","","-","","","","-","","","","=","","","","18543899"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2028","[D-Tyr<sup>8</sup>]CYN 154806","Peptide",,,,"135652136","false","Antagonist","Antagonist","","Selective","false","false","","pKd","8.899999618530273","","8.100000381469727","-","","","","=","","","","12616335"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","5643","Ga-NODAGA-LM3","Peptide",,,,"178102271","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","8.890000343322754","","IC50","","1.2999999523162842","","=","","","","21680701"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2013","KE 108","Peptide",,,,"135652241","false","Antagonist","Antagonist","","Not Determined","false","false","","pEC50","","5.0","","EC50","","10000.0","",">","","","","19910453"
"SST<sub>2</sub> receptor","356",,"SSTR2","P30874","ENSG00000180616",,"",,,,,"","Human","2029","[L-Tyr<sup>8</sup>]CYN 154806","Peptide",,,,"135652271","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","8.399999618530273","","8.100000381469727","-","","","","=","","","","12616335"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2018","pasireotide","Peptide",,,,"135652473","true","Antagonist","Antagonist","","Not Determined","false","false","","pEC50","","5.0","","EC50","","10000.0","",">","","","","19910453"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2066","PRL-2915","Peptide",,,,"135652410","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","7.900000095367432","","-","","","","=","","","","9544214"
"SST<sub>2</sub> receptor","356",,"Sstr2","P30680","ENSRNOG00000002793",,"",,,,,"","Rat","2067","PRL-2970","Peptide",,,,"135652411","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","7.599999904632568","","-","","","","=","","","","9544214"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30936","ENSRNOG00000007332",,"",,,,,"","Rat","2032","BIM 23023","Peptide",,,,"135652023","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","7.0","","-","","","","=","","","","9600011"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2032","BIM 23023","Peptide",,,,"135652023","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","8.100000381469727","","-","","","","=","","","","7988476"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30935","ENSMUSG00000044933",,"",,,,,"","Mouse","2032","BIM 23023","Peptide",,,,"135652023","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","7.900000095367432","","-","","","","=","","","","8100350"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2034","BIM 23030","Peptide",,,,"135652025","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","7.800000190734863","","7.199999809265137","-","","","","=","","","","9650799|10598788"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30935","ENSMUSG00000044933",,"",,,,,"","Mouse","2035","BIM 23034","Peptide",,,,"135652026","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","7.199999809265137","","-","","","","=","","","","8100350"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2035","BIM 23034","Peptide",,,,"135652026","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","8.100000381469727","","-","","","","=","","","","7988476"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30935","ENSMUSG00000044933",,"",,,,,"","Mouse","2003","BIM 23050","Peptide",,,,"135652027","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","8.300000190734863","","-","","","","=","","","","8100350"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2003","BIM 23050","Peptide",,,,"135652027","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","7.800000190734863","","-","","","","=","","","","7988476"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30935","ENSMUSG00000044933",,"",,,,,"","Mouse","2004","BIM 23052","Peptide",,,,"135652028","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","9.399999618530273","","-","","","","=","","","","8100350"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30936","ENSRNOG00000007332",,"",,,,,"","Rat","2004","BIM 23052","Peptide",,,,"135652028","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","8.5","","-","","","","=","","","","9600011"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2004","BIM 23052","Peptide",,,,"135652028","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","9.699999809265137","","8.399999618530273","-","","","","=","","","","8769372|9650799|10598788"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30936","ENSRNOG00000007332",,"",,,,,"","Rat","2036","BIM 23056","Peptide",,,,"135652029","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","6.5","","-","","","","=","","","","9166718"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30935","ENSMUSG00000044933",,"",,,,,"","Mouse","2036","BIM 23056","Peptide",,,,"135652029","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","10.699999809265137","","-","","","","=","","","","8100350"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2036","BIM 23056","Peptide",,,,"135652029","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","7.199999809265137","","6.900000095367432","-","","","","=","","","","9650799|10598788"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30935","ENSMUSG00000044933",,"",,,,,"","Mouse","2068","BIM 23058","Peptide",,,,"135652030","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","10.399999618530273","","-","","","","=","","","","8100350"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2068","BIM 23058","Peptide",,,,"135652030","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","8.800000190734863","","-","","","","=","","","","7988476"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30935","ENSMUSG00000044933",,"",,,,,"","Mouse","2037","BIM 23059","Peptide",,,,"135652031","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","8.199999809265137","","-","","","","=","","","","8100350"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30935","ENSMUSG00000044933",,"",,,,,"","Mouse","2039","BIM 23066","Peptide",,,,"135652033","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","9.0","","-","","","","=","","","","8100350"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2040","BIM 23068","Peptide",,,,"135652034","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","8.800000190734863","","-","","","","=","","","","7988476"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30936","ENSRNOG00000007332",,"",,,,,"","Rat","2040","BIM 23068","Peptide",,,,"135652034","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","8.399999618530273","","-","","","","=","","","","9600011"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30935","ENSMUSG00000044933",,"",,,,,"","Mouse","2040","BIM 23068","Peptide",,,,"135652034","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","9.100000381469727","","-","","","","=","","","","8100350"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2041","BIM 23197","Peptide",,,,"135652036","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","7.599999904632568","","-","","","","=","","","","9045884"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30936","ENSRNOG00000007332",,"",,,,,"","Rat","2069","BIM 23295","Peptide",,,,"135652038","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","8.199999809265137","","-","","","","=","","","","9600011"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2070","BN-81,644","Synthetic organic",,,,"135650011","false","Agonist","Full agonist",,,"false","false","","pKi","","9.2","",,"","","",,,,,"11520208"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2071","BN-81,674","Synthetic organic",,,,"135650012","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","9.0","","-","","","","=","","","","11520208"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2042","BOC-ATE","Peptide",,,,"135652043","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","7.5","","-","","","","=","","","","15709181"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2005","CGP 23996","Peptide",,,,"135652056","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","9.300000190734863","","8.800000190734863","-","","","","=","","","","9650799|10598788"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2007","cortistatin-14","Peptide",,"Cort|Cort","Mouse|Rat","135651697","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","9.899999618530273","","9.100000381469727","-","","","","=","","","","9650799|10598788"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2008","CST-17","Peptide",,"CORT","Human","135651698","false","Agonist","Full agonist",,,"true","false","","pKi","9.9","","8.7",,"","","",,,,,"9650799|10598788|15333679"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2012","Des-AA<sup>5</sup>-[D-Trp<sup>8</sup>]SRIF","Peptide",,,,"135652106","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","8.5","","8.399999618530273","-","","","","=","","","","15658864"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2013","KE 108","Peptide",,,,"135652241","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","8.800000190734863","","-","","","","=","","","","12450568"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30935","ENSMUSG00000044933",,"",,,,,"","Mouse","2072","L-362,823","Peptide",,,,"135652246","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","10.100000381469727","","-","","","","=","","","","8100350"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2014","L-362,855","Peptide",,,,"135652247","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","8.300000190734863","","7.599999904632568","-","","","","=","","","","9650799|10598788"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2047","L-363,301","Peptide",,,,"135652248","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","7.0","","6.300000190734863","-","","","","=","","","","9650799|10598788"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2073","L-796,778","Synthetic organic",,,,"135650498","false","Agonist","Full agonist","","Selective","false","false","","pKi","","7.599999904632568","","-","","","","=","","","","9784130"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2031","lanreotide","Peptide",,,,"135652022","true","Agonist","Full agonist",,,"false","false","","pKi","8.0","","7.2",,"","","",,,,,"8769372|9650799|10598788|7988476"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30936","ENSRNOG00000007332",,"",,,,,"","Rat","2031","lanreotide","Peptide",,,,"135652022","true","Agonist","Full agonist","","Not Determined","false","false","","pKi","","6.900000095367432","","-","","","","=","","","","9600011"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30935","ENSMUSG00000044933",,"",,,,,"","Mouse","2031","lanreotide","Peptide",,,,"135652022","true","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","8.199999809265137","","-","","","","=","","","","8100350"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2017","NC 4-28B","Peptide",,,,"135652320","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","8.0","","-","","","","=","","","","7988476"
"SST<sub>3</sub> receptor","357",,"Sstr3","P30935","ENSMUSG00000044933",,"",,,,,"","Mouse","2017","NC 4-28B","Peptide",,,,"135652320","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","7.0","","-","","","","=","","","","8100350"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2052","NC 8-12","Peptide",,,,"135652321","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","10.0","","-","","","","=","","","","7988476"
"SST<sub>3</sub> receptor","357",,"SSTR3","P32745","ENSG00000278195",,"",,,,,"","Human","2053","NOC-ATE","Peptide",,,,"135652332","false","Agonist","Full agonist","","Not Determined","false","false","","pIC50","","6.5","","-","","","","=","","","","15709181"
